,Unnamed: 0,id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed,abstract_clean,title_clean
109,1209599,1911.11005,Martin Aleksandrov D,Martin Aleksandrov and Toby Walsh,Greedy Algorithms for Fair Division of Mixed Manna,21 pages,,,,cs.AI cs.GT,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We consider a multi-agent model for fair division of mixed manna (i.e. items
for which agents can have positive, zero or negative utilities), in which
agents have additive utilities for bundles of items. For this model, we give
several general impossibility results and special possibility results for three
common fairness concepts (i.e. EF1, EFX, EFX3) and one popular efficiency
concept (i.e. PO). We also study how these interact with common welfare
objectives such as the Nash, disutility Nash and egalitarian welfares. For
example, we show that maximizing the Nash welfare with mixed manna (or
minimizing the disutility Nash welfare) does not ensure an EF1 allocation
whereas with goods and the Nash welfare it does. We also prove that an EFX3
allocation may not exist even with identical utilities. By comparison, with
tertiary utilities, EFX and PO allocations, or EFX3 and PO allocations always
exist. Also, with identical utilities, EFX and PO allocations always exist. For
these cases, we give polynomial-time algorithms, returning such allocations and
approximating further the Nash, disutility Nash and egalitarian welfares in
special cases.
","[{'version': 'v1', 'created': 'Mon, 25 Nov 2019 15:52:28 GMT'}, {'version': 'v2', 'created': 'Tue, 17 Dec 2019 16:53:34 GMT'}]",2019-12-18,"[['Aleksandrov', 'Martin', ''], ['Walsh', 'Toby', '']]","['consider', 'multi_agent', 'model', 'fair_division', 'mix_manna', 'e', 'items', 'agents', 'positive', 'zero', 'negative', 'utilities', 'agents_additive', 'utilities', 'bundle', 'items', 'model', 'give', 'several', 'general', 'impossibility_result', 'special', 'possibility', 'result', 'three', 'common', 'fairness', 'concepts', 'e', 'ef', 'efx', 'efx', 'one_popular', 'efficiency', 'concept', 'e', 'po', 'also', 'study', 'interact', 'common', 'welfare', 'objectives', 'nash_disutility', 'nash_egalitarian', 'welfares', 'example', 'show', 'maximize_nash', 'welfare', 'mix_manna', 'minimize', 'disutility_nash', 'welfare', 'ensure', 'ef', 'allocation', 'whereas', 'goods', 'nash_welfare', 'also_prove', 'efx', 'allocation', 'may', 'exist', 'even', 'identical_utilities', 'comparison', 'tertiary', 'utilities_efx', 'po_allocations', 'efx_po', 'allocations_always', 'exist', 'also', 'identical_utilities', 'efx_po', 'allocations_always', 'exist', 'case', 'give', 'polynomial_time', 'algorithms', 'return', 'allocations', 'approximate', 'nash_disutility', 'nash_egalitarian', 'welfares', 'special_case']","['greedy', 'algorithms', 'fair', 'division', 'mix', 'manna']"
110,1209647,1911.11053,Nicolas Maudet,"Parham Shams and Aur\'elie Beynier and Sylvain Bouveret and Nicolas
  Maudet",Fair in the Eyes of Others,,,,,cs.AI cs.MA,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Envy-freeness is a widely studied notion in resource allocation, capturing
some aspects of fairness. The notion of envy being inherently subjective
though, it might be the case that an agent envies another agent, but that she
objectively has no reason to do so. The difficulty here is to define the notion
of objectivity, since no ground-truth can properly serve as a basis of this
definition. A natural approach is to consider the judgement of the other agents
as a proxy for objectivity. Building on previous work by Parijs (who introduced
""unanimous envy"") we propose the notion of approval envy: an agent $a_i$
experiences approval envy towards $a_j$ if she is envious of $a_j$, and
sufficiently many agents agree that this should be the case, from their own
perspectives. Some interesting properties of this notion are put forward.
Computing the minimal threshold guaranteeing approval envy clearly inherits
well-known intractable results from envy-freeness, but (i) we identify some
tractable cases such as house allocation; and (ii) we provide a general method
based on a mixed integer programming encoding of the problem, which proves to
be efficient in practice. This allows us in particular to show experimentally
that existence of such allocations, with a rather small threshold, is very
often observed.
","[{'version': 'v1', 'created': 'Mon, 25 Nov 2019 17:05:27 GMT'}]",2019-11-26,"[['Shams', 'Parham', ''], ['Beynier', 'Aurélie', ''], ['Bouveret', 'Sylvain', ''], ['Maudet', 'Nicolas', '']]","['envy_freeness', 'widely_study', 'notion', 'resource_allocation', 'capture', 'aspects', 'fairness', 'notion', 'envy', 'inherently', 'subjective', 'though', 'might', 'case', 'agent_envy', 'another', 'agent', 'objectively', 'reason', 'difficulty', 'define', 'notion', 'objectivity', 'since', 'grind', 'truth', 'properly', 'serve', 'basis', 'definition', 'natural', 'approach', 'consider', 'judgement', 'agents', 'proxy', 'objectivity', 'build', 'previous_work', 'parijs', 'introduce', 'unanimous', 'envy', 'propose', 'notion', 'approval_envy', 'agent', 'a_i', 'experience', 'approval_envy', 'towards', 'a_j', 'envious', 'a_j', 'sufficiently', 'many', 'agents', 'agree', 'case', 'perspectives', 'interest', 'properties', 'notion', 'put', 'forward', 'compute', 'minimal', 'threshold', 'guarantee', 'approval_envy', 'clearly', 'inherit', 'well_know', 'intractable', 'result', 'envy_freeness', 'identify', 'tractable', 'case', 'house', 'allocation', 'ii', 'provide', 'general_method', 'base', 'mix_integer', 'program', 'encode', 'problem', 'prove_efficient', 'practice', 'allow_us', 'particular_show', 'experimentally', 'existence', 'allocations', 'rather_small', 'threshold', 'often', 'observe']","['fair', 'eye', 'others']"
111,1210720,1911.12126,Xiangxiang Chu,Xiangxiang Chu and Tianbao Zhou and Bo Zhang and Jixiang Li,"Fair DARTS: Eliminating Unfair Advantages in Differentiable Architecture
  Search","Accepted to ECCV 2020, camera ready version",,,,cs.LG cs.AI cs.CV stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Differentiable Architecture Search (DARTS) is now a widely disseminated
weight-sharing neural architecture search method. However, it suffers from
well-known performance collapse due to an inevitable aggregation of skip
connections. In this paper, we first disclose that its root cause lies in an
unfair advantage in exclusive competition. Through experiments, we show that if
either of two conditions is broken, the collapse disappears. Thereby, we
present a novel approach called Fair DARTS where the exclusive competition is
relaxed to be collaborative. Specifically, we let each operation's
architectural weight be independent of others. Yet there is still an important
issue of discretization discrepancy. We then propose a zero-one loss to push
architectural weights towards zero or one, which approximates an expected
multi-hot solution. Our experiments are performed on two mainstream search
spaces, and we derive new state-of-the-art results on CIFAR-10 and ImageNet.
Our code is available on https://github.com/xiaomi-automl/fairdarts .
","[{'version': 'v1', 'created': 'Wed, 27 Nov 2019 13:10:25 GMT'}, {'version': 'v2', 'created': 'Tue, 10 Mar 2020 11:31:52 GMT'}, {'version': 'v3', 'created': 'Wed, 15 Jul 2020 02:37:59 GMT'}, {'version': 'v4', 'created': 'Thu, 16 Jul 2020 01:16:52 GMT'}]",2020-07-17,"[['Chu', 'Xiangxiang', ''], ['Zhou', 'Tianbao', ''], ['Zhang', 'Bo', ''], ['Li', 'Jixiang', '']]","['differentiable', 'architecture_search', 'dart', 'widely', 'disseminate', 'weight_share', 'neural_architecture', 'search', 'method', 'however', 'suffer', 'well_know', 'performance', 'collapse', 'due', 'inevitable', 'aggregation', 'skip', 'connections', 'paper', 'first', 'disclose', 'root_cause', 'lie', 'unfair', 'advantage', 'exclusive_competition', 'experiment_show', 'either', 'two', 'condition', 'break', 'collapse', 'disappear', 'thereby', 'present_novel', 'approach', 'call', 'fair', 'dart', 'exclusive_competition', 'relax', 'collaborative', 'specifically', 'let', 'operation', 'architectural_weight', 'independent', 'others', 'yet', 'still', 'important_issue', 'discretization', 'discrepancy', 'propose', 'zero_one', 'loss', 'push', 'architectural_weight', 'towards', 'zero_one', 'approximate', 'expect', 'multi', 'hot', 'solution', 'experiment_perform', 'two', 'mainstream', 'search', 'space', 'derive_new', 'state_art', 'result', 'cifar', 'imagenet', 'code', 'available', 'https_github', 'com', 'xiaomi', 'automl', 'fairdarts']","['fair', 'dart', 'eliminate', 'unfair', 'advantage', 'differentiable', 'architecture', 'search']"
112,1212657,1912.00761,Alice Xiang,Alice Xiang and Inioluwa Deborah Raji,On the Legal Compatibility of Fairness Definitions,"6 pages, Workshop on Human-Centric Machine Learning at the 33rd
  Conference on Neural Information Processing Systems (NeurIPS 2019)",,,,cs.CY cs.AI cs.LG stat.ML,http://creativecommons.org/licenses/by/4.0/,"  Past literature has been effective in demonstrating ideological gaps in
machine learning (ML) fairness definitions when considering their use in
complex socio-technical systems. However, we go further to demonstrate that
these definitions often misunderstand the legal concepts from which they
purport to be inspired, and consequently inappropriately co-opt legal language.
In this paper, we demonstrate examples of this misalignment and discuss the
differences in ML terminology and their legal counterparts, as well as what
both the legal and ML fairness communities can learn from these tensions. We
focus this paper on U.S. anti-discrimination law since the ML fairness research
community regularly references terms from this body of law.
","[{'version': 'v1', 'created': 'Mon, 25 Nov 2019 21:28:46 GMT'}]",2019-12-03,"[['Xiang', 'Alice', ''], ['Raji', 'Inioluwa Deborah', '']]","['past', 'literature', 'effective', 'demonstrate', 'ideological', 'gap', 'machine_learn', 'ml', 'fairness', 'definitions', 'consider', 'use', 'complex', 'socio', 'technical', 'systems', 'however', 'go', 'demonstrate', 'definitions', 'often', 'misunderstand', 'legal', 'concepts', 'purport', 'inspire', 'consequently', 'inappropriately', 'co', 'opt', 'legal', 'language', 'paper', 'demonstrate', 'examples', 'misalignment', 'discuss', 'differences', 'ml', 'terminology', 'legal', 'counterparts', 'well', 'legal', 'ml', 'fairness', 'communities', 'learn', 'tensions', 'focus', 'paper', 'u', 'anti_discrimination', 'law', 'since', 'ml', 'fairness', 'research_community', 'regularly', 'reference', 'term', 'body', 'law']","['legal', 'compatibility', 'fairness', 'definitions']"
113,1212990,1912.01094,Kevin Matthew Stangl,"Avrim Blum, Kevin Stangl",Recovering from Biased Data: Can Fairness Constraints Improve Accuracy?,,,,,cs.LG cs.AI stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Multiple fairness constraints have been proposed in the literature, motivated
by a range of concerns about how demographic groups might be treated unfairly
by machine learning classifiers. In this work we consider a different
motivation; learning from biased training data. We posit several ways in which
training data may be biased, including having a more noisy or negatively biased
labeling process on members of a disadvantaged group, or a decreased prevalence
of positive or negative examples from the disadvantaged group, or both.
  Given such biased training data, Empirical Risk Minimization (ERM) may
produce a classifier that not only is biased but also has suboptimal accuracy
on the true data distribution. We examine the ability of fairness-constrained
ERM to correct this problem. In particular, we find that the Equal Opportunity
fairness constraint (Hardt, Price, and Srebro 2016) combined with ERM will
provably recover the Bayes Optimal Classifier under a range of bias models. We
also consider other recovery methods including reweighting the training data,
Equalized Odds, and Demographic Parity. These theoretical results provide
additional motivation for considering fairness interventions even if an actor
cares primarily about accuracy.
","[{'version': 'v1', 'created': 'Mon, 2 Dec 2019 22:00:14 GMT'}]",2019-12-04,"[['Blum', 'Avrim', ''], ['Stangl', 'Kevin', '']]","['multiple', 'fairness_constraints', 'propose', 'literature', 'motivate', 'range', 'concern_demographic', 'group', 'might', 'treat', 'unfairly', 'machine_learn', 'classifiers', 'work', 'consider', 'different', 'motivation', 'learn', 'bias_train', 'data', 'posit', 'several', 'ways', 'train_data', 'may', 'bias', 'include', 'noisy', 'negatively', 'bias', 'label', 'process', 'members', 'disadvantage_group', 'decrease', 'prevalence', 'positive_negative', 'examples', 'disadvantage_group', 'give', 'bias_train', 'data', 'empirical_risk', 'minimization', 'erm', 'may_produce', 'classifier', 'bias', 'also', 'suboptimal', 'accuracy', 'true_data', 'distribution', 'examine', 'ability', 'fairness', 'constrain', 'erm', 'correct', 'problem', 'particular_find', 'equal_opportunity', 'fairness', 'constraint', 'hardt', 'price', 'srebro', 'combine', 'erm', 'provably', 'recover', 'bay_optimal', 'classifier', 'range', 'bias', 'model', 'also', 'consider', 'recovery', 'methods_include', 'reweighting', 'train_data', 'equalize_odds', 'demographic_parity', 'theoretical_result', 'provide', 'additional', 'motivation', 'consider', 'fairness', 'interventions', 'even', 'actor', 'care', 'primarily', 'accuracy']","['recover', 'bias', 'data', 'fairness', 'constraints', 'improve', 'accuracy']"
114,1215698,1912.03802,Candice Schumann,"Candice Schumann, Zhi Lang, Nicholas Mattei, John P. Dickerson",Group Fairness in Bandit Arm Selection,,,,,cs.LG cs.AI stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We propose a novel formulation of group fairness in the contextual
multi-armed bandit (CMAB) setting. In the CMAB setting a sequential decision
maker must at each time step choose an arm to pull from a finite set of arms
after observing some context for each of the potential arm pulls. In our model
arms are partitioned into two or more sensitive groups based on some protected
feature (e.g., age, race, or socio-economic status). Despite the fact that
there may be differences in expected payout between the groups, we may wish to
ensure some form of fairness between picking arms from the various groups. In
this work we explore two definitions of fairness: equal group probability,
wherein the probability of pulling an arm from any of the protected groups is
the same; and proportional parity, wherein the probability of choosing an arm
from a particular group is proportional to the size of that group. We provide a
novel algorithm that can accommodate these notions of fairness for an arbitrary
number of groups, and provide bounds on the regret for our algorithm. We then
validate our algorithm using synthetic data as well as two real-world datasets
for intervention settings wherein we want to allocate resources fairly across
protected groups.
","[{'version': 'v1', 'created': 'Mon, 9 Dec 2019 01:02:35 GMT'}, {'version': 'v2', 'created': 'Tue, 18 Feb 2020 17:26:41 GMT'}]",2020-02-19,"[['Schumann', 'Candice', ''], ['Lang', 'Zhi', ''], ['Mattei', 'Nicholas', ''], ['Dickerson', 'John P.', '']]","['propose_novel', 'formulation', 'group', 'fairness', 'contextual', 'multi_arm', 'bandit', 'cmab_set', 'cmab_set', 'sequential_decision', 'maker', 'must', 'time', 'step', 'choose_arm', 'pull', 'finite', 'set', 'arm', 'observe', 'context', 'potential', 'arm_pull', 'model', 'arm', 'partition', 'two', 'sensitive', 'group', 'base', 'protect', 'feature_e', 'g', 'age_race', 'socio', 'economic', 'status', 'despite_fact', 'may', 'differences', 'expect', 'payout', 'group', 'may_wish', 'ensure_form', 'fairness', 'pick', 'arm', 'various', 'group', 'work', 'explore', 'two', 'definitions', 'fairness', 'equal', 'group', 'probability', 'wherein_probability', 'pull_arm', 'protect_group', 'proportional', 'parity', 'wherein_probability', 'choose_arm', 'particular', 'group_proportional', 'size', 'group', 'provide', 'novel_algorithm', 'accommodate', 'notions', 'fairness_arbitrary', 'number', 'group', 'provide', 'bound', 'regret', 'algorithm', 'validate_algorithm', 'use', 'synthetic', 'data', 'well', 'two_real', 'world_datasets', 'intervention', 'settings', 'wherein', 'want', 'allocate_resources', 'fairly', 'across_protect', 'group']","['group', 'fairness', 'bandit', 'arm', 'selection']"
115,1219700,1912.07804,Shufang Zhu,"Shufang Zhu, Giuseppe De Giacomo, Geguang Pu, Moshe Vardi",LTLf Synthesis with Fairness and Stability Assumptions,,,,,cs.AI cs.FL cs.GT cs.LO,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  In synthesis, assumptions are constraints on the environment that rule out
certain environment behaviors. A key observation here is that even if we
consider systems with LTLf goals on finite traces, environment assumptions need
to be expressed over infinite traces, since accomplishing the agent goals may
require an unbounded number of environment action. To solve synthesis with
respect to finite-trace LTLf goals under infinite-trace assumptions, we could
reduce the problem to LTL synthesis. Unfortunately, while synthesis in LTLf and
in LTL have the same worst-case complexity (both 2EXPTIME-complete), the
algorithms available for LTL synthesis are much more difficult in practice than
those for LTLf synthesis. In this work we show that in interesting cases we can
avoid such a detour to LTL synthesis and keep the simplicity of LTLf synthesis.
Specifically, we develop a BDD-based fixpoint-based technique for handling
basic forms of fairness and of stability assumptions. We show, empirically,
that this technique performs much better than standard LTL synthesis.
","[{'version': 'v1', 'created': 'Tue, 17 Dec 2019 03:44:39 GMT'}]",2019-12-18,"[['Zhu', 'Shufang', ''], ['De Giacomo', 'Giuseppe', ''], ['Pu', 'Geguang', ''], ['Vardi', 'Moshe', '']]","['synthesis', 'assumptions', 'constraints', 'environment', 'rule', 'certain', 'environment', 'behaviors', 'key', 'observation', 'even', 'consider', 'systems', 'ltlf_goals', 'finite_trace', 'environment', 'assumptions_need', 'express', 'infinite_trace', 'since', 'accomplish', 'agent', 'goals', 'may', 'require', 'unbounded', 'number', 'environment', 'action', 'solve', 'synthesis', 'respect', 'finite_trace', 'ltlf_goals', 'infinite_trace', 'assumptions', 'could', 'reduce', 'problem', 'ltl_synthesis', 'unfortunately', 'synthesis', 'ltlf', 'ltl', 'worst_case', 'complexity', 'exptime', 'complete', 'algorithms', 'available', 'ltl_synthesis', 'much', 'difficult', 'practice', 'ltlf_synthesis', 'work', 'show', 'interest', 'case', 'avoid', 'detour', 'ltl_synthesis', 'keep', 'simplicity', 'ltlf_synthesis', 'specifically_develop', 'bdd', 'base', 'fixpoint', 'base', 'technique', 'handle', 'basic', 'form', 'fairness', 'stability', 'assumptions', 'show', 'empirically', 'technique', 'perform', 'much', 'better', 'standard', 'ltl_synthesis']","['ltlf', 'synthesis', 'fairness', 'stability', 'assumptions']"
116,1219951,1912.08055,Heramb Nemlekar,"Yifang Chen, Alex Cuellar, Haipeng Luo, Jignesh Modi, Heramb Nemlekar
  and Stefanos Nikolaidis",Fair Contextual Multi-Armed Bandits: Theory and Experiments,"9 pages, 9 figures",,,,cs.LG cs.AI stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  When an AI system interacts with multiple users, it frequently needs to make
allocation decisions. For instance, a virtual agent decides whom to pay
attention to in a group setting, or a factory robot selects a worker to deliver
a part. Demonstrating fairness in decision making is essential for such systems
to be broadly accepted. We introduce a Multi-Armed Bandit algorithm with
fairness constraints, where fairness is defined as a minimum rate that a task
or a resource is assigned to a user. The proposed algorithm uses contextual
information about the users and the task and makes no assumptions on how the
losses capturing the performance of different users are generated. We provide
theoretical guarantees of performance and empirical results from simulation and
an online user study. The results highlight the benefit of accounting for
contexts in fair decision making, especially when users perform better at some
contexts and worse at others.
","[{'version': 'v1', 'created': 'Fri, 13 Dec 2019 22:25:34 GMT'}]",2019-12-18,"[['Chen', 'Yifang', ''], ['Cuellar', 'Alex', ''], ['Luo', 'Haipeng', ''], ['Modi', 'Jignesh', ''], ['Nemlekar', 'Heramb', ''], ['Nikolaidis', 'Stefanos', '']]","['ai', 'system_interact', 'multiple', 'users', 'frequently', 'need', 'make', 'allocation', 'decisions', 'instance', 'virtual', 'agent', 'decide', 'pay', 'attention', 'group', 'set', 'factory', 'robot', 'select', 'worker', 'deliver', 'part', 'demonstrate', 'fairness', 'decision_make', 'essential', 'systems', 'broadly', 'accept', 'introduce_multi', 'arm_bandit', 'algorithm', 'fairness_constraints', 'fairness', 'define_minimum', 'rate', 'task_resource', 'assign', 'user', 'propose_algorithm', 'use', 'contextual', 'information_users', 'task', 'make', 'assumptions', 'losses', 'capture', 'performance', 'different', 'users_generate', 'provide_theoretical', 'guarantee_performance', 'empirical_result', 'simulation', 'online', 'user_study', 'result', 'highlight', 'benefit', 'account', 'contexts', 'fair', 'decision_make', 'especially', 'users', 'perform', 'better', 'contexts', 'worse', 'others']","['fair', 'contextual', 'multi', 'arm', 'bandits', 'theory', 'experiment']"
117,1220284,1912.08388,Vedant Nanda,"Vedant Nanda and Pan Xu and Karthik Abinav Sankararaman and John P.
  Dickerson and Aravind Srinivasan","Balancing the Tradeoff between Profit and Fairness in Rideshare
  Platforms During High-Demand Hours","8 pages, 4 figures, Accepted at AAAI 2020 & AIES (Oral) 2020",,,,cs.AI cs.CY,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  Rideshare platforms, when assigning requests to drivers, tend to maximize
profit for the system and/or minimize waiting time for riders. Such platforms
can exacerbate biases that drivers may have over certain types of requests. We
consider the case of peak hours when the demand for rides is more than the
supply of drivers. Drivers are well aware of their advantage during the peak
hours and can choose to be selective about which rides to accept. Moreover, if
in such a scenario, the assignment of requests to drivers (by the platform) is
made only to maximize profit and/or minimize wait time for riders, requests of
a certain type (e.g. from a non-popular pickup location, or to a non-popular
drop-off location) might never be assigned to a driver. Such a system can be
highly unfair to riders. However, increasing fairness might come at a cost of
the overall profit made by the rideshare platform. To balance these conflicting
goals, we present a flexible, non-adaptive algorithm, \lpalg, that allows the
platform designer to control the profit and fairness of the system via
parameters $\alpha$ and $\beta$ respectively. We model the matching problem as
an online bipartite matching where the set of drivers is offline and requests
arrive online. Upon the arrival of a request, we use \lpalg to assign it to a
driver (the driver might then choose to accept or reject it) or reject the
request. We formalize the measures of profit and fairness in our setting and
show that by using \lpalg, the competitive ratios for profit and fairness
measures would be no worse than $\alpha/e$ and $\beta/e$ respectively.
Extensive experimental results on both real-world and synthetic datasets
confirm the validity of our theoretical lower bounds. Additionally, they show
that $\lpalg$ under some choice of $(\alpha, \beta)$ can beat two natural
heuristics, Greedy and Uniform, on \emph{both} fairness and profit.
","[{'version': 'v1', 'created': 'Wed, 18 Dec 2019 05:39:11 GMT'}, {'version': 'v2', 'created': 'Mon, 7 Sep 2020 01:41:53 GMT'}]",2020-09-08,"[['Nanda', 'Vedant', ''], ['Xu', 'Pan', ''], ['Sankararaman', 'Karthik Abinav', ''], ['Dickerson', 'John P.', ''], ['Srinivasan', 'Aravind', '']]","['rideshare', 'platforms', 'assign', 'request_drivers', 'tend', 'maximize_profit', 'system', 'minimize_wait', 'time_riders', 'platforms', 'exacerbate', 'bias', 'drivers', 'may', 'certain_type', 'request', 'consider', 'case', 'peak_hours', 'demand', 'rid', 'supply', 'drivers', 'drivers', 'well', 'aware', 'advantage', 'peak_hours', 'choose', 'selective', 'rid', 'accept', 'moreover', 'scenario', 'assignment', 'request_drivers', 'platform', 'make', 'maximize_profit', 'minimize_wait', 'time_riders', 'request', 'certain_type', 'e_g', 'non_popular', 'pickup', 'location', 'non_popular', 'drop', 'location', 'might', 'never', 'assign_driver', 'system', 'highly', 'unfair', 'riders', 'however', 'increase', 'fairness', 'might', 'come', 'cost_overall', 'profit', 'make', 'rideshare', 'platform', 'balance', 'conflict', 'goals', 'present', 'flexible', 'non', 'adaptive', 'algorithm', 'lpalg', 'allow', 'platform', 'designer', 'control', 'profit', 'fairness', 'system', 'via', 'parameters', 'alpha_beta', 'respectively', 'model', 'match', 'problem', 'online', 'bipartite_match', 'set', 'drivers', 'offline', 'request', 'arrive', 'online', 'upon', 'arrival', 'request', 'use_lpalg', 'assign_driver', 'driver', 'might', 'choose', 'accept', 'reject', 'reject', 'request', 'formalize', 'measure', 'profit', 'fairness', 'set', 'show', 'use_lpalg', 'competitive', 'ratios', 'profit', 'fairness', 'measure', 'would', 'worse', 'alpha', 'e', 'beta', 'e', 'respectively', 'extensive_experimental', 'result', 'real_world', 'synthetic_datasets', 'confirm', 'validity', 'theoretical', 'lower_bound', 'additionally_show', 'lpalg', 'choice', 'alpha_beta', 'beat', 'two', 'natural', 'heuristics', 'greedy', 'uniform', 'emph', 'fairness', 'profit']","['balance', 'tradeoff', 'profit', 'fairness', 'rideshare', 'platforms', 'high', 'demand', 'hours']"
118,1223099,1912.11203,Sasha Rubin,Benjamin Aminof and Giuseppe De Giacomo and Sasha Rubin,"Stochastic Fairness and Language-Theoretic Fairness in Planning on
  Nondeterministic Domains",,,,,cs.AI cs.FL,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  We address two central notions of fairness in the literature of planning on
nondeterministic fully observable domains. The first, which we call stochastic
fairness, is classical, and assumes an environment which operates
probabilistically using possibly unknown probabilities. The second, which is
language-theoretic, assumes that if an action is taken from a given state
infinitely often then all its possible outcomes should appear infinitely often
(we call this state-action fairness). While the two notions coincide for
standard reachability goals, they diverge for temporally extended goals. This
important difference has been overlooked in the planning literature, and we
argue has led to confusion in a number of published algorithms which use
reductions that were stated for state-action fairness, for which they are
incorrect, while being correct for stochastic fairness. We remedy this and
provide an optimal sound and complete algorithm for solving state-action fair
planning for LTL/LTLf goals, as well as a correct proof of the lower bound of
the goal-complexity (our proof is general enough that it provides new proofs
also for the no-fairness and stochastic-fairness cases). Overall, we show that
stochastic fairness is better behaved than state-action fairness.
","[{'version': 'v1', 'created': 'Tue, 24 Dec 2019 04:35:33 GMT'}]",2019-12-25,"[['Aminof', 'Benjamin', ''], ['De Giacomo', 'Giuseppe', ''], ['Rubin', 'Sasha', '']]","['address', 'two_central', 'notions', 'fairness', 'literature', 'plan', 'nondeterministic', 'fully', 'observable', 'domains', 'first', 'call', 'stochastic_fairness', 'classical', 'assume', 'environment', 'operate', 'probabilistically', 'use', 'possibly', 'unknown', 'probabilities', 'second', 'language', 'theoretic', 'assume', 'action', 'take', 'give_state', 'infinitely_often', 'possible', 'outcomes', 'appear', 'infinitely_often', 'call', 'state_action', 'fairness', 'two', 'notions', 'coincide', 'standard', 'reachability', 'goals', 'diverge', 'temporally', 'extend', 'goals', 'important', 'difference', 'overlook', 'plan', 'literature_argue', 'lead', 'confusion', 'number', 'publish', 'algorithms', 'use', 'reductions', 'state', 'state_action', 'fairness', 'incorrect', 'correct', 'stochastic_fairness', 'remedy', 'provide', 'optimal', 'sound_complete', 'algorithm_solve', 'state_action', 'fair', 'plan', 'ltl', 'ltlf_goals', 'well', 'correct', 'proof', 'lower_bind', 'goal', 'complexity', 'proof', 'general', 'enough', 'provide', 'new', 'proof', 'also', 'fairness', 'stochastic_fairness', 'case', 'overall', 'show', 'stochastic_fairness', 'better', 'behave', 'state_action', 'fairness']","['stochastic', 'fairness', 'language', 'theoretic', 'fairness', 'plan', 'nondeterministic', 'domains']"
119,1225126,1912.1323,Vahid Noroozi,"Vahid Noroozi, Sara Bahaadini, Samira Sheikhi, Nooshin Mojab, Philip
  S. Yu",Leveraging Semi-Supervised Learning for Fairness using Neural Networks,"6 pages, 5 figures, accepted to ICMLA 2019",,,,cs.LG cs.AI stat.ML,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,"  There has been a growing concern about the fairness of decision-making
systems based on machine learning. The shortage of labeled data has been always
a challenging problem facing machine learning based systems. In such scenarios,
semi-supervised learning has shown to be an effective way of exploiting
unlabeled data to improve upon the performance of model. Notably, unlabeled
data do not contain label information which itself can be a significant source
of bias in training machine learning systems. This inspired us to tackle the
challenge of fairness by formulating the problem in a semi-supervised
framework. In this paper, we propose a semi-supervised algorithm using neural
networks benefiting from unlabeled data to not just improve the performance but
also improve the fairness of the decision-making process. The proposed model,
called SSFair, exploits the information in the unlabeled data to mitigate the
bias in the training data.
","[{'version': 'v1', 'created': 'Tue, 31 Dec 2019 09:11:26 GMT'}]",2020-01-01,"[['Noroozi', 'Vahid', ''], ['Bahaadini', 'Sara', ''], ['Sheikhi', 'Samira', ''], ['Mojab', 'Nooshin', ''], ['Yu', 'Philip S.', '']]","['grow_concern', 'fairness', 'decision_make', 'systems', 'base', 'machine_learn', 'shortage', 'label', 'data', 'always', 'challenge', 'problem', 'face_machine', 'learn', 'base', 'systems', 'scenarios', 'semi_supervise', 'learn', 'show', 'effective', 'way', 'exploit', 'unlabeled_data', 'improve', 'upon', 'performance', 'model', 'notably', 'unlabeled_data', 'contain', 'label_information', 'significant', 'source_bias', 'train', 'machine_learn', 'systems', 'inspire', 'us', 'tackle_challenge', 'fairness', 'formulate_problem', 'semi_supervise', 'framework', 'paper_propose', 'semi_supervise', 'algorithm', 'use', 'neural_network', 'benefit', 'unlabeled_data', 'improve_performance', 'also', 'improve', 'fairness', 'decision_make', 'process', 'propose', 'model', 'call', 'ssfair', 'exploit', 'information', 'unlabeled_data', 'mitigate_bias', 'train_data']","['leverage', 'semi', 'supervise', 'learn', 'fairness', 'use', 'neural', 'network']"
